app	controller	action	route_guess	route_guess_html	doc_method	doc_path	doc_desc	auth	auth_required	file	line
admin	TourHotelUserRecord	detail	/admin/tourhoteluserrecord/detail	/admin/tourhoteluserrecord/detail.html				session(PHPSESSID)	unknown	app/admin/controller/TourHotelUserRecord.php	67
admin	TourHotelUserRecord	hotelLog	/admin/tourhoteluserrecord/hotelLog	/admin/tourhoteluserrecord/hotelLog.html				session(PHPSESSID)	unknown	app/admin/controller/TourHotelUserRecord.php	85
admin	TourHotelUserRecord	index	/admin/tourhoteluserrecord/index	/admin/tourhoteluserrecord/index.html				session(PHPSESSID)	unknown	app/admin/controller/TourHotelUserRecord.php	31
admin	TourWriteOff	index	/admin/tourwriteoff/index	/admin/tourwriteoff/index.html				session(PHPSESSID)	unknown	app/admin/controller/TourWriteOff.php	29
admin	TourWriteOff	see	/admin/tourwriteoff/see	/admin/tourwriteoff/see.html				session(PHPSESSID)	unknown	app/admin/controller/TourWriteOff.php	75
admin	Tourwriteoff.aa	index	/admin/tourwriteoff.aa/index	/admin/tourwriteoff.aa/index.html				session(PHPSESSID)	unknown	app/admin/controller/Tourwriteoff.aa.php	29
admin	Tourwriteoff.aa	see	/admin/tourwriteoff.aa/see	/admin/tourwriteoff.aa/see.html				session(PHPSESSID)	unknown	app/admin/controller/Tourwriteoff.aa.php	58
admin	Upload	index	/admin/upload/index	/admin/upload/index.html				session(PHPSESSID)	unknown	app/admin/controller/Upload.php	34
admin	Users	distribute	/admin/users/distribute	/admin/users/distribute.html				session(PHPSESSID)	unknown	app/admin/controller/Users.php	29
admin	VerifyAccountingRecord	addPost	/admin/verifyaccountingrecord/addPost	/admin/verifyaccountingrecord/addPost.html				session(PHPSESSID)	unknown	app/admin/controller/VerifyAccountingRecord.php	55
admin	VerifyAccountingRecord	downloadpdf	/admin/verifyaccountingrecord/downloadpdf	/admin/verifyaccountingrecord/downloadpdf.html				session(PHPSESSID)	unknown	app/admin/controller/VerifyAccountingRecord.php	189
admin	VerifyAccountingRecord	index	/admin/verifyaccountingrecord/index	/admin/verifyaccountingrecord/index.html				session(PHPSESSID)	unknown	app/admin/controller/VerifyAccountingRecord.php	31
admin	WriteOff	index	/admin/writeoff/index	/admin/writeoff/index.html				session(PHPSESSID)	unknown	app/admin/controller/WriteOff.php	28
admin	WriteOff	index1	/admin/writeoff/index1	/admin/writeoff/index1.html				session(PHPSESSID)	unknown	app/admin/controller/WriteOff.php	104
admin	WriteOff	see	/admin/writeoff/see	/admin/writeoff/see.html				session(PHPSESSID)	unknown	app/admin/controller/WriteOff.php	139
api	Appt	cancelAppt	/api/appt/cancelAppt	/api/appt/cancelAppt.html				api-token(Userid)	yes	app/api/controller/Appt.php	349
api	Appt	createAppt	/api/appt/createAppt	/api/appt/createAppt.html				api-token(Userid)	yes	app/api/controller/Appt.php	87
api	Appt	getDatetime	/api/appt/getDatetime	/api/appt/getDatetime.html				api-token(Userid)	no	app/api/controller/Appt.php	45
api	Appt	getDetail	/api/appt/getDetail	/api/appt/getDetail.html				api-token(Userid)	yes	app/api/controller/Appt.php	235
api	Appt	getList	/api/appt/getList	/api/appt/getList.html				api-token(Userid)	yes	app/api/controller/Appt.php	213
api	Appt	writeOff	/api/appt/writeOff	/api/appt/writeOff.html				api-token(Userid)	yes	app/api/controller/Appt.php	249
api	Coupon	applicableto	/api/coupon/applicableto	/api/coupon/applicableto.html				api-token(Userid)	no	app/api/controller/Coupon.php	772
api	Coupon	applicabletoV2	/api/coupon/applicabletoV2	/api/coupon/applicabletoV2.html				api-token(Userid)	no	app/api/controller/Coupon.php	709
api	Coupon	couponissueuser	/api/coupon/couponissueuser	/api/coupon/couponissueuser.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1300
api	Coupon	detail	/api/coupon/detail	/api/coupon/detail.html				api-token(Userid)	no	app/api/controller/Coupon.php	593
api	Coupon	encryptAES	/api/coupon/encryptAES	/api/coupon/encryptAES.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1378
api	Coupon	getIssueCouponList	/api/coupon/getIssueCouponList	/api/coupon/getIssueCouponList.html				api-token(Userid)	yes	app/api/controller/Coupon.php	141
api	Coupon	getUserCouponRecordList	/api/coupon/getUserCouponRecordList	/api/coupon/getUserCouponRecordList.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1489
api	Coupon	idtocoupon	/api/coupon/idtocoupon	/api/coupon/idtocoupon.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1337
api	Coupon	index	/api/coupon/index	/api/coupon/index.html				api-token(Userid)	no	app/api/controller/Coupon.php	44
api	Coupon	line_detail	/api/coupon/line_detail	/api/coupon/line_detail.html				api-token(Userid)	no	app/api/controller/Coupon.php	694
api	Coupon	line_list	/api/coupon/line_list	/api/coupon/line_list.html				api-token(Userid)	no	app/api/controller/Coupon.php	641
api	Coupon	list	/api/coupon/list	/api/coupon/list.html				api-token(Userid)	no	app/api/controller/Coupon.php	843
api	Coupon	receive	/api/coupon/receive	/api/coupon/receive.html				api-token(Userid)	yes	app/api/controller/Coupon.php	278
api	Coupon	tempApi	/api/coupon/tempApi	/api/coupon/tempApi.html				api-token(Userid)	no	app/api/controller/Coupon.php	92
api	Coupon	tourwriteofflog	/api/coupon/tourwriteofflog	/api/coupon/tourwriteofflog.html	POST	/user/tour_write_off_list	旅行团--核销记录列表	api-token(Userid)	yes	app/api/controller/Coupon.php	1447
api	Coupon	writeoff	/api/coupon/writeoff	/api/coupon/writeoff.html				api-token(Userid)	yes	app/api/controller/Coupon.php	923
api	Coupon	writeoffdetail	/api/coupon/writeoffdetail	/api/coupon/writeoffdetail.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1253
api	Coupon	writeofflog	/api/coupon/writeofflog	/api/coupon/writeofflog.html				api-token(Userid)	yes	app/api/controller/Coupon.php	1207
api	Index	get_area_info	/api/index/get_area_info	/api/index/get_area_info.html				api-token(Userid)	no	app/api/controller/Index.php	354
api	Index	getuserphonenumber	/api/index/getuserphonenumber	/api/index/getuserphonenumber.html	POST	/index/getuserphonenumber	系统登录接口，返回 token 用于操作需验证身份的接口	api-token(Userid)	no	app/api/controller/Index.php	133
api	Index	jia	/api/index/jia	/api/index/jia.html	POST	/index/system	返回系统信息	api-token(Userid)	no	app/api/controller/Index.php	66
api	Index	jie	/api/index/jie	/api/index/jie.html	POST	/index/system	返回系统信息	api-token(Userid)	no	app/api/controller/Index.php	78
api	Index	login	/api/index/login	/api/index/login.html				api-token(Userid)	yes	app/api/controller/Index.php	41
api	Index	miniwxlogin	/api/index/miniwxlogin	/api/index/miniwxlogin.html	POST	/index/miniwxlogin	系统登录接口，返回 token 用于操作需验证身份的接口	api-token(Userid)	no	app/api/controller/Index.php	172
api	Index	note_detail	/api/index/note_detail	/api/index/note_detail.html	POST	/index/note_detail	公告详情	api-token(Userid)	no	app/api/controller/Index.php	292
api	Index	note_index	/api/index/note_index	/api/index/note_index.html	POST	/index/note_index	公告列表	api-token(Userid)	no	app/api/controller/Index.php	320
api	Index	note_list	/api/index/note_list	/api/index/note_list.html	POST	/index/note_list	公告列表	api-token(Userid)	no	app/api/controller/Index.php	276
api	Index	regeo	/api/index/regeo	/api/index/regeo.html				api-token(Userid)	no	app/api/controller/Index.php	451
api	Index	set_user_info	/api/index/set_user_info	/api/index/set_user_info.html				api-token(Userid)	no	app/api/controller/Index.php	363
api	Index	system	/api/index/system	/api/index/system.html	POST	/index/system	返回系统信息	api-token(Userid)	no	app/api/controller/Index.php	91
api	Index	transform	/api/index/transform	/api/index/transform.html	POST	/index/transform	返回区域列表	api-token(Userid)	yes	app/api/controller/Index.php	334
api	Notify	create_file	/api/notify/create_file	/api/notify/create_file.html				api-token(Userid)	yes	app/api/controller/Notify.php	173
api	Notify	pay_async_notice	/api/notify/pay_async_notice	/api/notify/pay_async_notice.html				api-token(Userid)	no	app/api/controller/Notify.php	40
api	Notify	refund	/api/notify/refund	/api/notify/refund.html				api-token(Userid)	no	app/api/controller/Notify.php	102
api	Pay	aaa	/api/pay/aaa	/api/pay/aaa.html				api-token(Userid)	no	app/api/controller/Pay.php	36
api	Pay	OrderRefund	/api/pay/OrderRefund	/api/pay/OrderRefund.html				api-token(Userid)	yes	app/api/controller/Pay.php	255
api	Pay	refund	/api/pay/refund	/api/pay/refund.html	POST	/pay/refund	提交退款	api-token(Userid)	yes	app/api/controller/Pay.php	199
api	Pay	regressionStock	/api/pay/regressionStock	/api/pay/regressionStock.html				api-token(Userid)	yes	app/api/controller/Pay.php	281
api	Pay	submit	/api/pay/submit	/api/pay/submit.html	POST	/pay/submit	提交订单	api-token(Userid)	yes	app/api/controller/Pay.php	44
api	Screen	index	/api/screen/index	/api/screen/index.html	POST	/screen/index	图形数据	api-token(Userid)	no	app/api/controller/Screen.php	62
api	Screen	list	/api/screen/list	/api/screen/list.html	POST	/screen/index	列表数据	api-token(Userid)	yes	app/api/controller/Screen.php	384
api	Screen	login	/api/screen/login	/api/screen/login.html	POST	/screen/login	大屏登录接口，返回 token	api-token(Userid)	no	app/api/controller/Screen.php	38
api	Seller	bindCheckOpenid	/api/seller/bindCheckOpenid	/api/seller/bindCheckOpenid.html	POST	/seller/bindCheckOpenid	返回商家信息	api-token(Userid)	yes	app/api/controller/Seller.php	208
api	Seller	cate	/api/seller/cate	/api/seller/cate.html	POST	/seller/cate	返回商家分类	api-token(Userid)	no	app/api/controller/Seller.php	30
api	Seller	detail	/api/seller/detail	/api/seller/detail.html	POST	/seller/detail	返回商家详细信息	api-token(Userid)	no	app/api/controller/Seller.php	114
api	Seller	list	/api/seller/list	/api/seller/list.html	POST	/seller/list	返回商家信息	api-token(Userid)	no	app/api/controller/Seller.php	48
api	Seller	search	/api/seller/search	/api/seller/search.html	POST	/seller/search	返回商家信息	api-token(Userid)	yes	app/api/controller/Seller.php	192
api	System	alert_push	/api/system/alert_push	/api/system/alert_push.html				api-token(Userid)	no	app/api/controller/System.php	1147
api	System	cleanDb	/api/system/cleanDb	/api/system/cleanDb.html				api-token(Userid)	no	app/api/controller/System.php	175
api	System	invalid_tour	/api/system/invalid_tour	/api/system/invalid_tour.html				api-token(Userid)	no	app/api/controller/System.php	1313
api	System	notification	/api/system/notification	/api/system/notification.html				api-token(Userid)	no	app/api/controller/System.php	1233
api	System	queryArea	/api/system/queryArea	/api/system/queryArea.html				api-token(Userid)	no	app/api/controller/System.php	493
api	System	remake	/api/system/remake	/api/system/remake.html				api-token(Userid)	no	app/api/controller/System.php	541
api	System	remake_lxs	/api/system/remake_lxs	/api/system/remake_lxs.html				api-token(Userid)	no	app/api/controller/System.php	823
api	System	remake_ticket	/api/system/remake_ticket	/api/system/remake_ticket.html				api-token(Userid)	no	app/api/controller/System.php	1319
api	System	rollback_remain_count	/api/system/rollback_remain_count	/api/system/rollback_remain_count.html	POST	/system/rollback_remain_count	回滚消费券剩余数量	api-token(Userid)	no	app/api/controller/System.php	31
api	System	rollback_remain_count_extend	/api/system/rollback_remain_count_extend	/api/system/rollback_remain_count_extend.html				api-token(Userid)	no	app/api/controller/System.php	94
api	System	rollback_set_data	/api/system/rollback_set_data	/api/system/rollback_set_data.html				api-token(Userid)	no	app/api/controller/System.php	62
api	System	set_tour_invalid	/api/system/set_tour_invalid	/api/system/set_tour_invalid.html	POST	/system/set_tour_invalid	团状态等于确认团且不能是无效团的，团期超过当前时间 没有游客  没有导游 没有领券的 将团设置无效	api-token(Userid)	no	app/api/controller/System.php	124
api	System	tableTohtml	/api/system/tableTohtml	/api/system/tableTohtml.html				api-token(Userid)	no	app/api/controller/System.php	229
api	System	tableTohtml1	/api/system/tableTohtml1	/api/system/tableTohtml1.html				api-token(Userid)	no	app/api/controller/System.php	373
api	System	XdataSummary	/api/system/XdataSummary	/api/system/XdataSummary.html	POST	/api/system/XdataSummary		api-token(Userid)	no	app/api/controller/System.php	997
api	Test	clb	/api/test/clb	/api/test/clb.html				api-token(Userid)	unknown	app/api/controller/Test.php	69
api	Test	getUserTaohua	/api/test/getUserTaohua	/api/test/getUserTaohua.html				api-token(Userid)	unknown	app/api/controller/Test.php	344
api	Test	index	/api/test/index	/api/test/index.html				api-token(Userid)	unknown	app/api/controller/Test.php	16
api	Test	rsyncTaohua	/api/test/rsyncTaohua	/api/test/rsyncTaohua.html				api-token(Userid)	unknown	app/api/controller/Test.php	105
api	Test	rsyncTaohuaSign	/api/test/rsyncTaohuaSign	/api/test/rsyncTaohuaSign.html				api-token(Userid)	unknown	app/api/controller/Test.php	215
api	Test	syncdb2	/api/test/syncdb2	/api/test/syncdb2.html				api-token(Userid)	unknown	app/api/controller/Test.php	55
api	Test	tokenTaohua	/api/test/tokenTaohua	/api/test/tokenTaohua.html				api-token(Userid)	unknown	app/api/controller/Test.php	74
api	Ticket	cancelRefund	/api/ticket/cancelRefund	/api/ticket/cancelRefund.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1973
api	Ticket	create_file	/api/ticket/create_file	/api/ticket/create_file.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1110
api	Ticket	getCommentList	/api/ticket/getCommentList	/api/ticket/getCommentList.html				api-token(Userid)	no	app/api/controller/Ticket.php	1315
api	Ticket	getOrderDetail	/api/ticket/getOrderDetail	/api/ticket/getOrderDetail.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1387
api	Ticket	getOrderDetailDetail	/api/ticket/getOrderDetailDetail	/api/ticket/getOrderDetailDetail.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1865
api	Ticket	getOrderList	/api/ticket/getOrderList	/api/ticket/getOrderList.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1344
api	Ticket	getRefundLogDetail	/api/ticket/getRefundLogDetail	/api/ticket/getRefundLogDetail.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1938
api	Ticket	getRefundLogList	/api/ticket/getRefundLogList	/api/ticket/getRefundLogList.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1892
api	Ticket	getScenicList	/api/ticket/getScenicList	/api/ticket/getScenicList.html			返回景区列表信息	api-token(Userid)	no	app/api/controller/Ticket.php	1193
api	Ticket	getTicketList	/api/ticket/getTicketList	/api/ticket/getTicketList.html				api-token(Userid)	no	app/api/controller/Ticket.php	1123
api	Ticket	getTicketPirce	/api/ticket/getTicketPirce	/api/ticket/getTicketPirce.html				api-token(Userid)	no	app/api/controller/Ticket.php	1153
api	Ticket	getTravelOrderDetail	/api/ticket/getTravelOrderDetail	/api/ticket/getTravelOrderDetail.html				api-token(Userid)	no	app/api/controller/Ticket.php	2037
api	Ticket	notify_pay	/api/ticket/notify_pay	/api/ticket/notify_pay.html				api-token(Userid)	no	app/api/controller/Ticket.php	944
api	Ticket	notify_refund	/api/ticket/notify_refund	/api/ticket/notify_refund.html				api-token(Userid)	no	app/api/controller/Ticket.php	1008
api	Ticket	orderpay	/api/ticket/orderpay	/api/ticket/orderpay.html				api-token(Userid)	yes	app/api/controller/Ticket.php	266
api	Ticket	OrderRefund	/api/ticket/OrderRefund	/api/ticket/OrderRefund.html				api-token(Userid)	yes	app/api/controller/Ticket.php	883
api	Ticket	OrderRefundDetail	/api/ticket/OrderRefundDetail	/api/ticket/OrderRefundDetail.html				api-token(Userid)	yes	app/api/controller/Ticket.php	756
api	Ticket	pay	/api/ticket/pay	/api/ticket/pay.html	POST	/ticket/pay	提交订单	api-token(Userid)	yes	app/api/controller/Ticket.php	63
api	Ticket	pay	/api/ticket/pay	/api/ticket/pay.html	POST	/ticket/pay	提交订单	api-token(Userid)	yes	app/api/controller/Ticket.php	400
api	Ticket	refund	/api/ticket/refund	/api/ticket/refund.html	POST	/ticket/refund	提交退款整单退款	api-token(Userid)	yes	app/api/controller/Ticket.php	802
api	Ticket	single_refund	/api/ticket/single_refund	/api/ticket/single_refund.html	POST	/ticket/refund	提交退款整单退款	api-token(Userid)	yes	app/api/controller/Ticket.php	660
api	Ticket	travelOrderPay	/api/ticket/travelOrderPay	/api/ticket/travelOrderPay.html				api-token(Userid)	no	app/api/controller/Ticket.php	2075
api	Ticket	writeComment	/api/ticket/writeComment	/api/ticket/writeComment.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1255
api	Ticket	writeOff	/api/ticket/writeOff	/api/ticket/writeOff.html				api-token(Userid)	yes	app/api/controller/Ticket.php	1427
api	Upload	index	/api/upload/index	/api/upload/index.html				api-token(Userid)	yes	app/api/controller/Upload.php	45
api	User	add_sign_record	/api/user/add_sign_record	/api/user/add_sign_record.html				api-token(Userid)	yes	app/api/controller/User.php	822
api	User	addguest	/api/user/addguest	/api/user/addguest.html	POST	/user/addguest	返回是否成功	api-token(Userid)	no	app/api/controller/User.php	1004
api	User	auth_identity	/api/user/auth_identity	/api/user/auth_identity.html				api-token(Userid)	yes	app/api/controller/User.php	1167
api	User	auth_info	/api/user/auth_info	/api/user/auth_info.html				api-token(Userid)	no	app/api/controller/User.php	82
api	User	clock	/api/user/clock	/api/user/clock.html	POST	/user/clock	游客打卡	api-token(Userid)	yes	app/api/controller/User.php	758
api	User	clock_list	/api/user/clock_list	/api/user/clock_list.html	POST	/user/clock_list	获取用户核销记录 = 打卡记录	api-token(Userid)	yes	app/api/controller/User.php	665
api	User	collection	/api/user/collection	/api/user/collection.html	POST	/user/collection	用户收藏商家列表	api-token(Userid)	yes	app/api/controller/User.php	228
api	User	collection_action	/api/user/collection_action	/api/user/collection_action.html	POST	/user/collection_action	取消&收藏	api-token(Userid)	yes	app/api/controller/User.php	294
api	User	coupon_issue_user	/api/user/coupon_issue_user	/api/user/coupon_issue_user.html	POST	/user/coupon_issue_user	消费券--我的领取记录	api-token(Userid)	yes	app/api/controller/User.php	194
api	User	coupon_order	/api/user/coupon_order	/api/user/coupon_order.html	POST	/user/coupon_order	用户订单	api-token(Userid)	yes	app/api/controller/User.php	1060
api	User	coupon_order_detail	/api/user/coupon_order_detail	/api/user/coupon_order_detail.html	POST	/user/coupon_order_detail	用户订单详情	api-token(Userid)	yes	app/api/controller/User.php	1100
api	User	delTourist	/api/user/delTourist	/api/user/delTourist.html				api-token(Userid)	yes	app/api/controller/User.php	1614
api	User	edit	/api/user/edit	/api/user/edit.html	POST	/user/edit	用户修改资料	api-token(Userid)	yes	app/api/controller/User.php	104
api	User	encryptAES	/api/user/encryptAES	/api/user/encryptAES.html				api-token(Userid)	yes	app/api/controller/User.php	425
api	User	feed_back	/api/user/feed_back	/api/user/feed_back.html	POST	/user/feed_back	返回是否成功	api-token(Userid)	yes	app/api/controller/User.php	960
api	User	get_user_coupon_id	/api/user/get_user_coupon_id	/api/user/get_user_coupon_id.html	POST	/user/get_user_coupon_id	获取用户所领取的消费券ID集	api-token(Userid)	yes	app/api/controller/User.php	1139
api	User	getCertTypeList	/api/user/getCertTypeList	/api/user/getCertTypeList.html				api-token(Userid)	no	app/api/controller/User.php	1503
api	User	getLogisticsInformation	/api/user/getLogisticsInformation	/api/user/getLogisticsInformation.html				api-token(Userid)	yes	app/api/controller/User.php	1927
api	User	getTouristList	/api/user/getTouristList	/api/user/getTouristList.html				api-token(Userid)	yes	app/api/controller/User.php	1510
api	User	guide_tour	/api/user/guide_tour	/api/user/guide_tour.html	POST	/user/guide_tour	导游-我的团	api-token(Userid)	yes	app/api/controller/User.php	324
api	User	hotel_clock	/api/user/hotel_clock	/api/user/hotel_clock.html	POST	/user/hotel_clock	游客酒店打卡	api-token(Userid)	yes	app/api/controller/User.php	894
api	User	hotel_tour	/api/user/hotel_tour	/api/user/hotel_tour.html	POST	/user/hotel_tour	导游-我的团-酒店打卡记录	api-token(Userid)	yes	app/api/controller/User.php	351
api	User	index	/api/user/index	/api/user/index.html	POST	/user/index	个人中心	api-token(Userid)	yes	app/api/controller/User.php	34
api	User	miniwxregister	/api/user/miniwxregister	/api/user/miniwxregister.html				api-token(Userid)	no	app/api/controller/User.php	1390
api	User	postTourist	/api/user/postTourist	/api/user/postTourist.html				api-token(Userid)	yes	app/api/controller/User.php	1524
api	User	saveDelivery	/api/user/saveDelivery	/api/user/saveDelivery.html				api-token(Userid)	yes	app/api/controller/User.php	1842
api	User	smsVerification	/api/user/smsVerification	/api/user/smsVerification.html				api-token(Userid)	yes	app/api/controller/User.php	1644
api	User	tour_coupon	/api/user/tour_coupon	/api/user/tour_coupon.html	POST	/user/tour_coupon	导游-我的团-团体券	api-token(Userid)	yes	app/api/controller/User.php	373
api	User	tour_coupon_group	/api/user/tour_coupon_group	/api/user/tour_coupon_group.html	POST	/user/tour_coupon_group	导游-我的团-团体券-详情	api-token(Userid)	yes	app/api/controller/User.php	394
api	User	userClock	/api/user/userClock	/api/user/userClock.html				api-token(Userid)	yes	app/api/controller/User.php	1726
api	User	writeoff_tour	/api/user/writeoff_tour	/api/user/writeoff_tour.html				api-token(Userid)	yes	app/api/controller/User.php	471
api	Webupload	index	/api/webupload/index	/api/webupload/index.html				api-token(Userid)	no	app/api/controller/Webupload.php	45
handheld	Base	match	/handheld/base/match	/handheld/base/match.html				unknown	unknown	app/handheld/controller/Base.php	46
handheld	Login	login	/handheld/login/login	/handheld/login/login.html				unknown	unknown	app/handheld/controller/Login.php	18
handheld	Writeoff	do	/handheld/writeoff/do	/handheld/writeoff/do.html				unknown	unknown	app/handheld/controller/Writeoff.php	18
handheld	Writeoff	getData	/handheld/writeoff/getData	/handheld/writeoff/getData.html				unknown	unknown	app/handheld/controller/Writeoff.php	461
handheld	Writeoff	getList	/handheld/writeoff/getList	/handheld/writeoff/getList.html				unknown	unknown	app/handheld/controller/Writeoff.php	453
index			/index/' . $v['cate_folder'] . '	/index/' . $v['cate_folder'] . '.html	ANY	/index/' . $v['cate_folder'] . '	route => 	public	unknown	app/index/route/route.php	15
index	Error	index	/index/error/index	/index/error/index.html				public	unknown	app/index/controller/Error.php	42
index	Error	info	/index/error/info	/index/error/info.html				public	unknown	app/index/controller/Error.php	85
index	Index	captcha	/index/index/captcha	/index/index/captcha.html				public	unknown	app/index/controller/Index.php	88
index	Index	index	/index/index/index	/index/index/index.html				public	unknown	app/index/controller/Index.php	18
index	Index	search	/index/index/search	/index/index/search.html				public	unknown	app/index/controller/Index.php	42
index	Index	tag	/index/index/tag	/index/index/tag.html				public	unknown	app/index/controller/Index.php	65
index	Index	tag	/index/tag_<module>/<t>	/index/tag_<module>/<t>.html	ANY	/index/tag_<module>/<t>	route => Index/tag	public	unknown	app/index/route/route.php	25
index	User	index	/index/user/index	/index/user/index.html				public	unknown	app/index/controller/User.php	35
index	User	login	/index/user/login	/index/user/login.html				public	unknown	app/index/controller/User.php	49
index	User	logout	/index/user/logout	/index/user/logout.html				public	unknown	app/index/controller/User.php	104
index	User	register	/index/user/register	/index/user/register.html				public	unknown	app/index/controller/User.php	67
index	User	set	/index/user/set	/index/user/set.html				public	unknown	app/index/controller/User.php	79
meituan	Index	captcha	/meituan/index/captcha	/meituan/index/captcha.html				meituan(BA-sign)	yes	app/meituan/controller/Index.php	487
meituan	Index	change	/meituan/index/change	/meituan/index/change.html				meituan(BA-sign)	yes	app/meituan/controller/Index.php	52
meituan	Index	demo	/meituan/index/demo	/meituan/index/demo.html				meituan(BA-sign)	yes	app/meituan/controller/Index.php	60
meituan	Index	system	/meituan/index/system	/meituan/index/system.html	POST	/index/system	返回系统信息	meituan(BA-sign)	yes	app/meituan/controller/Index.php	459
meituan	Index	winlogin	/meituan/index/winlogin	/meituan/index/winlogin.html	POST	/index/winlogin	系统登录接口，返回 token 用于操作需验证身份的接口	meituan(BA-sign)	yes	app/meituan/controller/Index.php	497
meituan	Ticket	getMt	/meituan/ticket/getMt	/meituan/ticket/getMt.html				meituan(BA-sign)	no	app/meituan/controller/Ticket.php	43
meituan	Ticket	pay	/meituan/ticket/pay	/meituan/ticket/pay.html	POST	/ticket/pay	提交订单	meituan(BA-sign)	yes	app/meituan/controller/Ticket.php	37
meituan	Upload	index	/meituan/upload/index	/meituan/upload/index.html				meituan(BA-sign)	yes	app/meituan/controller/Upload.php	45
meituan	Webupload	index	/meituan/webupload/index	/meituan/webupload/index.html				meituan(BA-sign)	no	app/meituan/controller/Webupload.php	45
mobile			/mobile/' . $v['cate_folder'] . '	/mobile/' . $v['cate_folder'] . '.html	ANY	/mobile/' . $v['cate_folder'] . '	route => 	public	unknown	app/mobile/route/route.php	15
mobile	Error	index	/mobile/error/index	/mobile/error/index.html				public	unknown	app/mobile/controller/Error.php	42
mobile	Error	info	/mobile/error/info	/mobile/error/info.html				public	unknown	app/mobile/controller/Error.php	85
mobile	Index	captcha	/mobile/index/captcha	/mobile/index/captcha.html				public	unknown	app/mobile/controller/Index.php	81
mobile	Index	index	/mobile/index/index	/mobile/index/index.html				public	unknown	app/mobile/controller/Index.php	18
mobile	Index	search	/mobile/index/search	/mobile/index/search.html				public	unknown	app/mobile/controller/Index.php	35
mobile	Index	tag	/mobile/index/tag	/mobile/index/tag.html				public	unknown	app/mobile/controller/Index.php	58
mobile	Index	tag	/mobile/tag_<module>/<t>	/mobile/tag_<module>/<t>.html	ANY	/mobile/tag_<module>/<t>	route => Index/tag	public	unknown	app/mobile/route/route.php	25
mobile	User	index	/mobile/user/index	/mobile/user/index.html				public	unknown	app/mobile/controller/User.php	35
mobile	User	login	/mobile/user/login	/mobile/user/login.html				public	unknown	app/mobile/controller/User.php	49
mobile	User	logout	/mobile/user/logout	/mobile/user/logout.html				public	unknown	app/mobile/controller/User.php	104
mobile	User	register	/mobile/user/register	/mobile/user/register.html				public	unknown	app/mobile/controller/User.php	67
mobile	User	set	/mobile/user/set	/mobile/user/set.html				public	unknown	app/mobile/controller/User.php	79
selfservice	Index	captcha	/selfservice/index/captcha	/selfservice/index/captcha.html				selfservice-token(No)	no	app/selfservice/controller/Index.php	54
selfservice	Index	selflogin	/selfservice/index/selflogin	/selfservice/index/selflogin.html	POST	/index/selflogin	系统登录接口，返回 token 用于操作需验证身份的接口	selfservice-token(No)	no	app/selfservice/controller/Index.php	64
selfservice	Ticket	getTicketPirce	/selfservice/ticket/getTicketPirce	/selfservice/ticket/getTicketPirce.html				selfservice-token(No)	yes	app/selfservice/controller/Ticket.php	389
selfservice	Ticket	getTradeNo	/selfservice/ticket/getTradeNo	/selfservice/ticket/getTradeNo.html				selfservice-token(No)	yes	app/selfservice/controller/Ticket.php	432
selfservice	Ticket	getTravelWxappQrcode	/selfservice/ticket/getTravelWxappQrcode	/selfservice/ticket/getTravelWxappQrcode.html				selfservice-token(No)	yes	app/selfservice/controller/Ticket.php	285
selfservice	Ticket	queryOrder	/selfservice/ticket/queryOrder	/selfservice/ticket/queryOrder.html				selfservice-token(No)	no	app/selfservice/controller/Ticket.php	480
selfservice	Ticket	queryTourist	/selfservice/ticket/queryTourist	/selfservice/ticket/queryTourist.html				selfservice-token(No)	yes	app/selfservice/controller/Ticket.php	448
selfservice	Ticket	submit	/selfservice/ticket/submit	/selfservice/ticket/submit.html	POST	/ticket/submit	提交订单	selfservice-token(No)	no	app/selfservice/controller/Ticket.php	55
selfservice	Ticket	takeTicket	/selfservice/ticket/takeTicket	/selfservice/ticket/takeTicket.html				selfservice-token(No)	yes	app/selfservice/controller/Ticket.php	504
selfservice	Ticket	travelOrderPay	/selfservice/ticket/travelOrderPay	/selfservice/ticket/travelOrderPay.html				selfservice-token(No)	no	app/selfservice/controller/Ticket.php	334
selfservice	Upload	index	/selfservice/upload/index	/selfservice/upload/index.html				selfservice-token(No)	yes	app/selfservice/controller/Upload.php	45
selfservice	Webupload	index	/selfservice/webupload/index	/selfservice/webupload/index.html				selfservice-token(No)	no	app/selfservice/controller/Webupload.php	45
seller	AdminLog	edit	/seller/adminlog/edit	/seller/adminlog/edit.html				session(PHPSESSID)	unknown	app/seller/controller/AdminLog.php	28
